Job Name,Company,Location,Avg Salary,Pay Type,Pay Min,Pay Max,Mentions python,Mentions tableau
Senior Data Analyst,Queenscare Health Centers,"los angeles, ca",63679,yearly,74760.0,112119.0,0,0
Actimize Data Analyst,Numentica LLC,"los angeles, ca",55404,yearly,100000.0,130000.0,1,0
Associate BI Analyst,AEG Worldwide,"los angeles, ca",78562,unlisted,-1.0,-1.0,1,0
Organizational Change Management Data Analyst,Los Angeles County Office of Education,"los angeles, ca",66425,yearly,79596.0,98604.0,0,0
Business Information Analyst II,Elevance Health,"los angeles, ca",66453,unlisted,-1.0,-1.0,0,1
Real Estate Data Analyst 1LOD,City National Bank,"los angeles, ca",63679,hourly,34.55,55.19,0,0
DATA ANALYST / DASHBOARD DEVELOPER (GCP DATA STUDIO & LOOKER),STAND 8,"los angeles, ca",112522,yearly,110000.0,120000.0,0,0
HR Compensation Analyst,Aramark Uniform & Career Apparel LLC,"los angeles, ca",112522,yearly,70000.0,75000.0,0,0
Financial Analyst I,USC,"los angeles, ca",63679,hourly,32.55,46.79,0,0
Business Data Analyst,Providence,"los angeles, ca",54250,unlisted,-1.0,-1.0,0,0
Data Analyst,TechTrueUP,"los angeles, ca",67398,hourly,50.0,55.0,1,0
Business Data Analyst,Providence,"los angeles, ca",54250,unlisted,-1.0,-1.0,0,0
Business Technical Support Analyst 2,UCLA,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
Senior Data Analyst,Fox Corporation,"los angeles, ca",63679,unlisted,-1.0,-1.0,1,1
Security Metrics and Data Reporting Analyst,USC,"los angeles, ca",63679,yearly,80000.0,100000.0,1,0
Quality Assurance Analyst III,Empire,"los angeles, ca",54250,hourly,60.0,63.0,0,0
Data Analyst,IGS Solutions LLC,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
Data Product Analyst - Digital Insights,Skechers,"los angeles, ca",69919,yearly,64480.0,140000.0,0,1
Business Analyst,"Hill International, Inc","los angeles, ca",63679,yearly,70000.0,93600.0,0,0
Data Analyst,AEG Worldwide,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,1
Data Analyst II - BIS,City National Bank,"los angeles, ca",63679,hourly,41.83,66.81,0,1
Lead Data Analyst,Swimply,"los angeles, ca",63679,unlisted,-1.0,-1.0,1,0
Business Intelligence Analyst,Dataflix,"los angeles, ca",84209,hourly,90.0,90.0,0,1
Data Analyst,Mutual of Omaha Mortgage,"los angeles, ca",84209,yearly,70000.0,100000.0,1,0
"Sr Analyst, Data- Remote",Molina Healthcare,"los angeles, ca",70490,yearly,60415.0,117809.0,0,0
"Analyst, Finance & Analytics (SQL Programming)",Molina Healthcare,"los angeles, ca",70490,yearly,54922.0,107099.0,0,0
Data Systems Analyst 3 - Enterprise Data and Analytics - FT Days (Remote),UC Irvine Health,"los angeles, ca",94012,yearly,78900.0,145100.0,0,1
Senior HR Data Analyst,Panda Restaurant Group,"los angeles, ca",73778,unlisted,-1.0,-1.0,0,0
Business Analyst - Corporate IT,"Sony Pictures Entertainment, Inc.","los angeles, ca",111606,yearly,80000.0,105000.0,0,0
Data & Quality Assurance Analyst (FT),Upward Bound House,"los angeles, ca",88294,hourly,24.0,28.0,0,0
Remote Senior Data Analyst Healthcare,Recruiting for Good,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
Senior Data Analyst,Swimply,"los angeles, ca",63679,unlisted,-1.0,-1.0,1,0
Information Technology Business Analyst I,Housing Authority City of Los Angeles,"los angeles, ca",63679,yearly,89149.0,109616.0,0,0
Business Analyst I,Element Consulting,"los angeles, ca",63679,yearly,65000.0,85000.0,0,0
HR/Demographic Data Analyst,"HR Unlimited, Inc.","los angeles, ca",55215,hourly,27.0,33.0,0,1
Business Intelligence Reporting Analyst (Government and Public Sector),Deloitte,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,1
Business Analyst,ECM Group,"los angeles, ca",63679,yearly,80000.0,90000.0,0,0
Data Analyst,"Millennium Space Systems, A Boeing Company","los angeles, ca",78562,unlisted,-1.0,-1.0,1,0
Data Analyst,"BEN Group, Inc","los angeles, ca",63679,unlisted,-1.0,-1.0,1,1
Data Analyst,"Walong Marketing, Inc","los angeles, ca",73506,yearly,70000.0,80000.0,0,0
Data Analyst,Rangam Consultants Inc.,"los angeles, ca",84209,hourly,30.0,38.0,0,0
"Analyst, Clinical Data Analytics - PowerBI (Irvine, CA) – Transcatheter Heart Valve (THV)",Edwards Lifesciences,"los angeles, ca",84209,yearly,69000.0,90000.0,0,0
Business Analyst: Level 1,BAYEN GROUP,"los angeles, ca",80787,yearly,40000.0,50000.0,0,0
Senior Data Analyst,Prime Healthcare Management Inc,"los angeles, ca",87195,unlisted,-1.0,-1.0,0,0
Maximo Data Management Analyst,Los Angeles Unified School District,"los angeles, ca",63679,hourly,39.75,39.75,0,0
"Senior Data Mapping Analyst, Residential",CoStar Group,"los angeles, ca",84209,unlisted,-1.0,-1.0,0,0
Health Data Analyst,Tunabear,"los angeles, ca",84209,unlisted,-1.0,-1.0,0,0
Data Analyst,TRUCONNECT COMMUNICATIONS INC,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,1
Business Analyst 1 - Remote,Optum,"los angeles, ca",78562,unlisted,-1.0,-1.0,0,0
Academic Personnel Business Analyst - Hybrid/Remote,University of California - Irvine,"los angeles, ca",84209,unlisted,-1.0,-1.0,0,0
REMOTE Data Analyst - Health Information Mgmt,City of Hope,"los angeles, ca",70979,hourly,33.63,52.13,0,1
Supply Chain Analyst,Toyo Tire Holdings of Americas Inc,"los angeles, ca",79421,yearly,59427.0,89140.0,0,0
"Analyst, Sr. Data",SAG-Producers Pension Plan,"los angeles, ca",112522,yearly,130732.0,196098.0,1,1
HMDA Data Integrity Analyst,FIRST FOUNDATION BANK,"los angeles, ca",84209,yearly,68600.0,97400.0,0,0
Senior Data Quality Analyst Salary,Alliance Source Testing,"los angeles, ca",85544,unlisted,-1.0,-1.0,0,0
"Sr. Analyst, Sustainability Data & Analytics",AEG Worldwide,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
College Contracts & Grants Analyst,"California State University, Los Angeles","los angeles, ca",63679,monthly,3518.0,6791.0,0,0
QA Analyst,Scale Media,"los angeles, ca",63679,yearly,60000.0,75000.0,0,0
"Data Analyst, Talent Acquisition - REMOTE",USC,"los angeles, ca",63679,yearly,74857.0,85000.0,1,1
Senior Data Analyst,Seed,"los angeles, ca",63679,unlisted,-1.0,-1.0,1,1
"Senior Data Analyst, Finance Reporting",Circle,"los angeles, ca",63679,yearly,125000.0,165000.0,0,1
COB Academic Operations Analyst,California State University,"los angeles, ca",70490,monthly,3518.0,6791.0,0,0
"Sr. Analyst, Data + Analytics",Hill+Knowlton Strategies,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
Data Analyst,Clinica Romero,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
Senior Data Analyst (Analyst 3 - Database Management) (contract),JnJ,"los angeles, ca",84209,unlisted,-1.0,-1.0,0,1
"Business Analyst, Healthcare Data Reporting EST Remote",Molina Healthcare,"los angeles, ca",70490,hourly,21.82,42.55,0,0
Marketing Data Analyst,Joy of Life,"los angeles, ca",87195,unlisted,-1.0,-1.0,0,0
Data Analyst,Hassan & Sons Inc,"los angeles, ca",94012,unlisted,-1.0,-1.0,0,1
COLLEGE CONTRACTS AND GRANTS ANALYST - RE-ANNOUNCED,California State University,"los angeles, ca",63679,monthly,3288.0,6347.0,0,0
Healthcare Data Analytics Professional,Deloitte,"los angeles, ca",63679,unlisted,-1.0,-1.0,1,1
"Senior Analyst, Insights & Analytics","Audacy, Inc.","los angeles, ca",63679,unlisted,-1.0,-1.0,0,1
Business System Analyst/ Data Analyst,Kani Solutions Inc.,"los angeles, ca",84209,yearly,120000.0,125000.0,0,0
Construction Data Analyst I F+G,Faithful+Gould,"los angeles, ca",63679,yearly,55000.0,70000.0,0,0
Enterprise IT Analyst,FanDuel,"los angeles, ca",63679,yearly,80000.0,105000.0,0,0
Senior Reporting Analyst (SQL) - PBM - Remote,UnitedHealth Group,"los angeles, ca",84209,yearly,66100.0,118300.0,0,1
Business Analyst - 210323 (No C2C or third parties),Bridgewater Consulting Group,"los angeles, ca",73778,hourly,35.0,35.0,0,0
Sr. Business Intelligence Analyst - Real Estate,Tripalink,"los angeles, ca",63679,yearly,70000.0,80000.0,0,0
Business Analyst with PBM / Medicare Part D experience,Anira Solutions,"los angeles, ca",66453,unlisted,-1.0,-1.0,0,0
Human Resources Employee Relations Analyst I/II,"City of Anaheim, CA","los angeles, ca",80456,yearly,78924.0,108521.0,0,0
EDI Analyst (Remote),Aramark Uniform & Career Apparel LLC,"los angeles, ca",112522,yearly,85000.0,95000.0,0,0
"Sr. Analyst I, Data Privacy & Security",NextGen Healthcare,"los angeles, ca",84209,unlisted,-1.0,-1.0,0,0
Business Analyst Associate - Southern California,GREAT GREEK SOUTHERN CALIFORNIA,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
Assistant Research Analyst,Art Center College of Design,"los angeles, ca",87805,yearly,54000.0,60000.0,0,0
"Project Analyst - Monterey Park, CA",U.S. Bank National Association,"los angeles, ca",92499,unlisted,-1.0,-1.0,0,0
Data Analyst,Screen Actors Guild- Producers Pension & Health...,"los angeles, ca",112522,unlisted,-1.0,-1.0,1,1
Lead Business Intelligence Analyst - Remote,Pluto TV,"los angeles, ca",63679,yearly,139500.0,160000.0,0,1
Mfg Pasadena LTO Cost Analyst,Chevron,"los angeles, ca",87805,unlisted,-1.0,-1.0,0,0
Healthcare Business Analyst,AltaMed Health Services Corporation,"los angeles, ca",62166,unlisted,-1.0,-1.0,0,0
Sr. CI and Manufacturing Data Analyst,Niagara Bottling,"los angeles, ca",71100,yearly,82280.0,119306.0,1,1
Data Warehouse Analytics Consultant,Deloitte,"los angeles, ca",63679,unlisted,-1.0,-1.0,1,1
Data Analyst,Screen Actors Guild- Producers Pension & Health...,"los angeles, ca",112522,unlisted,-1.0,-1.0,1,1
Senior Data Analyst,Impact Theory,"los angeles, ca",63679,yearly,90000.0,120000.0,0,0
Business Intl Data Analyst Sr,Parker Hannifin Corporation,"los angeles, ca",84209,unlisted,-1.0,-1.0,0,0
Sr. Quality Analyst (Level 3),LOCKHEED MARTIN CORPORATION,"los angeles, ca",100549,unlisted,-1.0,-1.0,0,1
Marketing Data Analyst,Joy of Life,"los angeles, ca",87195,unlisted,-1.0,-1.0,0,0
Lead Business Analyst - 90340385 - Los Angeles/Oakland/Seattle,Amtrak,"los angeles, ca",63679,yearly,95160.0,123330.0,0,0
Early Careers: Retirement Actuarial Analyst - Los Angeles - 2023,WTW,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
"Analyst, Member Services for a large reputable Global Entertainment company","Vertical Careers, Inc.","los angeles, ca",73464,yearly,110000.0,110000.0,0,0
Node Capability- Warehouse Systems Senior Business Analyst,Nike,"los angeles, ca",87195,yearly,118000.0,118000.0,0,0
Data Analyst (hybrid),Finteksoft,"los angeles, ca",87195,unlisted,-1.0,-1.0,0,0
EDI Analyst,Coaster Company of America,"los angeles, ca",71302,yearly,80000.0,100000.0,0,0
Data Analyst,Agama Solutions,"los angeles, ca",87805,unlisted,-1.0,-1.0,0,0
Assistant Research Analyst,Art Center College of Design,"los angeles, ca",87805,yearly,54000.0,60000.0,0,0
Manufacturing Business Analyst,Alcon,"los angeles, ca",84209,unlisted,-1.0,-1.0,0,0
Education - Business Analyst,Cordoba Corp,"los angeles, ca",63679,yearly,70000.0,80000.0,0,0
Data Analyst I,Tarzana Treatment Center,"los angeles, ca",52694,unlisted,-1.0,-1.0,0,0
EDI Data Analyst,Odyssey Logistics & Technology Corporate,"los angeles, ca",40781,yearly,80000.0,85000.0,0,0
Senior Data Analyst,King's Hawaiian,"los angeles, ca",80787,unlisted,-1.0,-1.0,1,0
Supply Chain Analyst,Surpath Inc.,"los angeles, ca",75250,monthly,4000.0,5500.0,0,0
Hospital Systems Analyst I - Hospital Relations (Hybrid Work Schedule),Inland Empire Health Plans,"los angeles, ca",71456,unlisted,-1.0,-1.0,0,0
Business Intelligence Analyst,Virgin Orbit,"los angeles, ca",70490,yearly,60000.0,95000.0,0,0
Business Analyst,Cumming Group,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
Lead Business Intelligence Analyst - Remote,Pluto TV,"los angeles, ca",63679,yearly,139500.0,160000.0,0,1
Business Analyst (Starlink),SpaceX,"los angeles, ca",57250,yearly,75000.0,95000.0,1,1
Business Analyst II,L.A. Care Health Plan,"los angeles, ca",63679,yearly,77265.0,77265.0,0,0
Water Quality Analyst I,Golden State Water Company,"los angeles, ca",71302,yearly,53874.0,86388.0,0,0
"Sr Analyst, Planning Analytics & Reporting",Disney,"los angeles, ca",112522,yearly,78396.0,101553.0,1,1
Sr. Data Analyst (Legal/IBIQ),PulsePoint,"los angeles, ca",78562,unlisted,-1.0,-1.0,1,1
Education-Business Analyst I,Cordoba Corporation,"los angeles, ca",63679,yearly,70000.0,80000.0,0,0
Data Specialist,Trinity Packaging Supply Company,"los angeles, ca",70698,hourly,24.04,38.46,0,0
Warehouse Flight Data Analyst (Drone),DJI Service LLC,"los angeles, ca",51957,hourly,16.25,24.25,0,0
"Business Analyst, Office of the CEO",City National Bank,"los angeles, ca",70131,yearly,78970.0,126140.0,0,0
Medical Records Tech/Data Analyst - Mental Health 606,Telecare Corporation,"los angeles, ca",63679,hourly,21.27,31.3,0,0
Senior Analyst Risk Analytics,Dignity Health,"los angeles, ca",79477,hourly,32.08,46.51,1,1
IT Business Analyst,AIDS Healthcare Foundation,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
"Business Analyst, Integrated Care Delivery",SCAN Health Plan,"los angeles, ca",70490,yearly,64000.0,102400.0,1,1
Disaster Recovery (DR) Analyst,Loop bell tech inc,"los angeles, ca",70490,hourly,60.0,70.0,0,0
Reliability Data Analyst II,Pinnacle Reliability,"los angeles, ca",78562,unlisted,-1.0,-1.0,0,0
"Associate, Data Analyst",Apollo,"los angeles, ca",78562,yearly,94500.0,115000.0,0,0
Senior Data Analyst,Dollar Shave Club,"los angeles, ca",63679,unlisted,-1.0,-1.0,1,1
Business Intelligence Analyst,NEXT Trucking,"los angeles, ca",70490,yearly,96000.0,130000.0,1,0
Business Analyst,Triumvirate Environmental,"los angeles, ca",71302,unlisted,-1.0,-1.0,0,0
Data Analyst,Healthcare Analytics | Payment Integrity,"los angeles, ca",84209,yearly,41600.0,47840.0,0,0
Construction Program Software Specialist/Data Analyst,Master Planning Management,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
Data Analyst,ONG HUMAN CAPITAL,"los angeles, ca",59793,yearly,55000.0,65000.0,0,0
Healthcare Data Analytics Consultant,Alvarez and Marsal,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,1
Business Analyst,Myers-Holum,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
523592 - Administrative Analyst/Specialist - Non-Exempt,California State University,"los angeles, ca",40781,monthly,3518.0,6791.0,0,0
Business Reporting & Data Analyst,AmeriHome Mortgage,"los angeles, ca",77096,unlisted,-1.0,-1.0,0,0
"Senior Analyst, Warcraft Arclight Rumble Analytics",Blizzard Entertainment,"los angeles, ca",84209,yearly,92920.0,171814.0,1,1
Business Research Analyst,Procurement IQ,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
Enabling Tech & Analytics Reporting and Functional Analyst - National_Office,Deloitte,"los angeles, ca",63679,unlisted,-1.0,-1.0,1,1
Senior Data Analytics Specialist [REMOTE],Southern California Edison,"los angeles, ca",46941,unlisted,-1.0,-1.0,0,0
Data Analyst - Operations,Alignment Healthcare,"los angeles, ca",94012,unlisted,-1.0,-1.0,0,0
Data Analyst,GSS,"los angeles, ca",94012,yearly,30000.0,40000.0,0,1
Research Analyst,Pitzer College,"los angeles, ca",46407,hourly,28.0,28.0,0,0
Data Analyst - Industrial Engineer,LOCKHEED MARTIN CORPORATION,"los angeles, ca",100549,unlisted,-1.0,-1.0,1,1
Business Analyst - HealthCare,Realign LLC,"los angeles, ca",71456,unlisted,-1.0,-1.0,0,0
Business Analyst,SuperCare Health,"los angeles, ca",76929,hourly,34.0,54.0,0,0
IT Data Analyst,Nexlogica,"los angeles, ca",63679,hourly,30.0,35.0,0,0
Data Analyst (Underwriting / Lending Industry),dot818 LLC,"los angeles, ca",79477,unlisted,-1.0,-1.0,1,0
Business Analyst,Manufacturers Bank,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
ERM Program/ Reporting Analyst,City National Bank,"los angeles, ca",63679,yearly,78970.0,126140.0,0,1
ServiceNow Business Analyst,X2Logics,"los angeles, ca",63679,hourly,55.0,60.0,0,0
Data Analyst Senior (Level 3),LOCKHEED MARTIN CORPORATION,"los angeles, ca",100549,unlisted,-1.0,-1.0,1,1
Data Analyst,proit-inc,"los angeles, ca",84209,yearly,50294.0,110069.0,0,1
"Lead Analyst, Tech Config Info Mgmt - Provider Data Management - Remote",Molina Healthcare,"los angeles, ca",70490,yearly,73102.0,142549.0,0,0
Sr. Data Analyst,HopSkipDrive,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,1
PRINCIPAL HUMAN RESOURCES ANALYST,Los Angeles County Metropolitan Transportation...,"los angeles, ca",74236,yearly,78874.0,98592.0,0,0
"Sr Analyst, Planning Analytics & Reporting",Studios Content,"los angeles, ca",112522,yearly,78396.0,101553.0,1,1
Corporate Marketing Data Analyst - On Ground,"Platt College Los Angeles, LLC.","los angeles, ca",54250,yearly,64480.0,70000.0,0,0
Business Analyst - Quantitative Liquidity Modeling (Hybrid),First Citizens Bank,"los angeles, ca",87805,hourly,31.25,43.25,0,0
Global Sourcing Data Analyst,Ingram Micro,"los angeles, ca",84209,unlisted,-1.0,-1.0,0,0
Budget/Business Analyst,USC,"los angeles, ca",63679,hourly,36.0,36.0,0,0
Data Analyst II(AMS/SAP/ Winshuttle/TrackWise/OneVault (Veeva)),Tellus Solutions,"los angeles, ca",84209,hourly,37.0,37.6,0,0
Data Analytics Specialist - Pomona [HYBRID],Southern California Edison,"los angeles, ca",46941,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,Sirius XM,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,1
Business Data Analyst,Kros-Wise,"los angeles, ca",61489,unlisted,-1.0,-1.0,0,0
LACCD SAC 380 Business Analyst,"Simplex Construction Management, Inc.","los angeles, ca",63679,yearly,106000.0,121000.0,0,0
Sr. Business Analyst - HR Products,NEOGOV,"los angeles, ca",78562,unlisted,-1.0,-1.0,0,0
Data Analyst,Stellant Systems,"los angeles, ca",80787,yearly,84975.0,157075.0,0,1
Salesforce Analyst,Vichara,"los angeles, ca",63679,yearly,120000.0,120000.0,0,0
Data and Reporting Analyst,Orange Lutheran High School,"los angeles, ca",94012,unlisted,-1.0,-1.0,0,1
Supply Chain Analyst – Operations Research,Yami,"los angeles, ca",68000,yearly,70000.0,85000.0,1,1
Business Intelligence Analyst,thatgamecompany,"los angeles, ca",88294,unlisted,-1.0,-1.0,1,1
Energy Business Analyst II - EV Charging,American Honda Motor Co,"los angeles, ca",80787,yearly,68700.0,103000.0,0,0
Strategic Marketing Analyst (Remote),Aramark Uniform & Career Apparel LLC,"los angeles, ca",112522,yearly,45000.0,70000.0,0,0
"Sr. Revenue Cycle Business Analyst, Hybrid",MemorialCare Health Services,"los angeles, ca",67958,hourly,33.45,48.48,0,0
Business Analyst,"National Disability Alliance, LLC","los angeles, ca",63679,hourly,30.0,60.0,0,0
Business Analyst,R4 Solutions,"los angeles, ca",70979,unlisted,-1.0,-1.0,0,0
"Analyst, Healthcare Analytics",Molina Healthcare,"los angeles, ca",70490,yearly,54922.0,107099.0,0,0
"Analyst, Responsive Supply Chain","travisMathew, LLC","los angeles, ca",49678,yearly,63200.0,94800.0,0,0
Senior Data Analyst,East West Bank,"los angeles, ca",87805,yearly,90000.0,110000.0,1,0
Health Data Analyst,Double M Resources,"los angeles, ca",74677,unlisted,-1.0,-1.0,0,0
"Analyst/Rail Operations Planning, USA",Deutsche Bahn AG,"los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
Data Quality Analyst Hourly,Alliance Technical Group,"los angeles, ca",85544,unlisted,-1.0,-1.0,0,0
"Senior Business Analyst – Santa Monica, California",Universal Music Group,"los angeles, ca",88294,unlisted,-1.0,-1.0,0,0
Credit Analyst,"State Bank of India, California","los angeles, ca",63679,unlisted,-1.0,-1.0,0,0
